#shining_header
#data type:raman_database
#CAS:108-95-2
#Material scientific name:phenol
#manufacturer:Not entered
#Laser model:Not entered
#Spectrometer model:Not entered
#Testing unit:Not entered
#Test time:Not entered
#Other experimental details:Not entered
#shining_data
961.595	112
963.773	109
965.95	122
968.126	122
970.3	131
972.473	128
974.645	143
976.815	135
978.984	149
981.152	150
983.318	161
985.483	163
987.647	187
989.809	190
991.97	201
994.13	226
996.288	253
998.445	268
1000.601	343
1002.755	439
1004.908	665
1007.06	931
1009.21	1057
1011.359	994
1013.507	773
1015.653	619
1017.798	480
1019.942	422
1022.084	372
1024.225	344
1026.365	324
1028.504	341
1030.641	424
1032.777	543
1034.911	589
1037.044	522
1039.176	391
1041.307	292
1043.436	234
1045.564	190
1047.691	180
1049.817	150
1051.941	142
1054.063	134
1056.185	135
1058.305	139
1060.424	130
1062.542	135
1064.658	114
1066.773	127
1068.887	120
1070.999	121
1073.11	125
1075.22	130
1077.329	124
1079.436	131
1081.542	135
1083.647	123
1085.75	117
1087.853	104
1089.954	103
1092.053	97
1094.151	101
1096.249	96
1098.344	93
1100.439	91
1102.532	96
1104.624	88
1106.715	95
1108.804	90
1110.892	94
1112.979	86
1115.065	83
1117.149	89
1119.232	87
1121.314	94
1123.395	83
1125.474	80
1127.552	71
1129.629	80
1131.704	88
1133.779	84
1135.852	76
1137.923	89
1139.994	79
1142.063	91
1144.131	94
1146.198	96
1148.263	94
1150.328	90
1152.391	111
1154.452	110
1156.513	136
1158.572	139
1160.63	161
1162.687	178
1164.742	194
1166.797	166
1168.85	173
1170.902	172
1172.952	180
1175.002	219
1177.05	238
1179.097	242
1181.142	210
1183.187	179
1185.23	146
1187.272	131
1189.313	121
1191.352	126
1193.39	104
1195.428	110
1197.463	104
1199.498	107
1201.531	107
1203.564	105
1205.595	108
1207.624	104
1209.653	110
1211.68	103
1213.706	114
1215.731	101
1217.755	101
1219.777	99
1221.798	113
1223.819	109
1225.837	105
1227.855	117
1229.871	106
1231.887	112
1233.901	127
1235.913	116
1237.925	117
1239.935	129
1241.945	122
1243.953	119
1245.959	129
1247.965	151
1249.969	143
1251.973	152
1253.975	157
1255.976	166
1257.975	178
1259.974	173
1261.971	174
1263.967	166
1265.962	177
1267.955	166
1269.948	155
1271.939	146
1273.929	153
1275.918	132
1277.906	133
1279.893	119
1281.878	113
1283.862	108
1285.846	99
1287.827	97
1289.808	93
1291.788	91
1293.766	86
1295.743	99
1297.719	84
1299.694	87
1301.668	83
1303.64	91
1305.612	82
1307.582	87
1309.551	90
1311.519	88
1313.485	92
1315.451	86
1317.415	102
1319.378	92
1321.34	94
1323.301	95
1325.261	94
1327.22	85
1329.177	92
1331.133	87
1333.088	86
1335.042	81
1336.995	90
1338.947	87
1340.897	94
1342.847	90
1344.795	85
1346.742	93
1348.688	81
1350.633	89
1352.576	91
1354.519	89
1356.46	84
1358.4	82
1360.339	90
1362.277	89
1364.214	85
1366.15	86
1368.084	85
1370.017	89
1371.95	96
1373.881	83
1375.811	84
1377.74	78
1379.667	91
1381.594	80
1383.519	89
1385.444	86
1387.367	92
1389.289	93
1391.21	97
1393.13	88
1395.049	83
1396.966	83
1398.883	82
1400.798	84
1402.712	82
1404.625	90
1406.537	76
1408.448	80
1410.358	86
1412.267	80
1414.174	79
1416.081	78
1417.986	78
1419.89	75
1421.793	75
1423.695	80
1425.596	80
1427.496	68
1429.394	81
1431.292	72
1433.188	74
1435.084	70
1436.978	86
1438.871	80
1440.763	83
1442.654	79
1444.544	76
1446.433	84
1448.321	80
1450.207	82
1452.093	84
1453.977	84
1455.86	83
1457.743	85
1459.624	78
1461.504	90
1463.383	92
1465.26	78
1467.137	77
1469.013	82
1470.887	84
1472.761	88
1474.633	84
1476.505	87
1478.375	84
1480.244	83
1482.112	93
1483.979	89
1485.845	81
1487.71	81
1489.574	71
1491.437	84
1493.298	87
1495.159	88
1497.018	83
1498.877	86
1500.734	83
1502.59	80
1504.446	79
1506.3	87
1508.153	87
1510.005	92
1511.856	94
1513.706	84
1515.555	85
1517.402	83
1519.249	83
1521.095	74
1522.939	75
1524.783	78
1526.625	74
1528.467	67
1530.307	70
1532.146	74
1533.985	81
1535.822	74
1537.658	69
1539.493	77
1541.327	89
1543.16	77
1544.992	77
1546.823	76
1548.653	77
1550.481	80
1552.309	75
1554.136	78
1555.962	81
1557.786	74
1559.61	78
1561.432	85
1563.254	77
1565.074	76
1566.894	77
1568.712	77
1570.529	76
1572.346	77
1574.161	83
1575.975	80
1577.788	88
1579.6	80
1581.412	90
1583.222	86
1585.031	90
1586.839	86
1588.646	108
1590.452	108
1592.257	114
1594.061	127
1595.864	139
1597.666	173
1599.466	197
1601.266	232
1603.065	243
1604.863	254
1606.66	236
1608.455	232
1610.25	228
1612.044	235
1613.837	232
1615.628	227
1617.419	193
1619.209	164
1620.997	140
1622.785	133
1624.572	129
1626.357	109
1628.142	116
1629.925	104
1631.708	108
1633.49	77
1635.27	81
1637.05	83
1638.828	87
1640.606	77
1642.383	83
1644.158	80
1645.933	78
1647.706	81
1649.479	69
1651.25	76
1653.021	79
1654.79	79
1656.559	68
1658.327	73
1660.093	71
1661.859	74
1663.623	69
1665.387	62
1667.15	64
1668.911	62
1670.672	65
1672.431	70
1674.19	59
1675.948	65
1677.704	62
1679.46	60
1681.215	71
1682.969	60
1684.721	62
1686.473	72
1688.224	68
1689.974	57
1691.723	62
1693.47	61
1695.217	63
1696.963	54
1698.708	65
1700.452	73
1702.195	57
1703.937	60
1705.678	56
1707.418	69
1709.157	59
1710.895	64
1712.632	53
1714.368	59
1716.103	58
1717.838	55
1719.571	57
1721.303	54
1723.035	61
1724.765	58
1726.494	66
1728.223	61
1729.95	62
1731.677	55
1733.402	52
1735.127	54
1736.85	55
1738.573	56
1740.295	60
1742.015	64
1743.735	56
1745.454	58
1747.172	61
1748.889	61
1750.605	48
1752.32	56
1754.034	49
1755.747	63
1757.459	51
1759.17	58
1760.881	52
1762.59	56
1764.298	53
1766.006	47
1767.712	56
1769.418	50
1771.122	52
1772.826	52
1774.529	61
1776.231	50
1777.931	57
1779.631	57
1781.33	48
1783.028	55
1784.725	55
1786.421	46
1788.117	51
1789.811	52
1791.504	45
1793.197	55
1794.888	47
1796.579	56
1798.268	55
1799.957	48
1801.645	50
1803.331	55
1805.017	47
1806.702	45
1808.386	52
1810.069	48
1811.752	51
1813.433	46
1815.113	54
1816.792	46
1818.471	47
1820.149	44
1821.825	55
1823.501	37
1825.176	53
1826.85	52
1828.522	46
1830.195	44
1831.866	43
1833.536	51
1835.205	49
1836.874	56
1838.541	48
1840.208	50
1841.873	45
1843.538	47
1845.202	45
1846.865	49
1848.527	46
1850.188	44
1851.848	36
1853.507	46
1855.166	49
1856.823	45
1858.48	46
1860.135	44
1861.79	45
1863.444	45
1865.097	39
1866.749	37
1868.4	44
1870.05	41
1871.7	45
1873.348	35
1874.996	44
1876.642	48
1878.288	44
1879.933	49
1881.577	39
1883.22	47
1884.862	45
1886.503	43
1888.144	43
1889.783	48
1891.422	42
1893.06	49
1894.696	41
1896.332	40
1897.967	38
1899.602	44
1901.235	40
1902.867	39
1904.499	45
1906.129	35
1907.759	49
1909.388	33
1911.016	43
1912.643	40
1914.269	49
1915.895	37
1917.519	44
1919.143	39
1920.765	39
1922.387	35
1924.008	36
1925.628	40
1927.247	47
1928.866	46
1930.483	37
1932.1	45
1933.716	37
1935.33	43
1936.944	28
1938.557	47
1940.17	37
1941.781	47
1943.392	37
1945.001	42
1946.61	36
1948.218	41
1949.825	41
1951.431	35
1953.036	36
1954.641	34
1956.244	43
1957.847	39
1959.449	37
1961.05	41
1962.65	40
1964.249	38
1965.848	41
1967.445	42
1969.042	32
1970.638	27
1972.233	36
1973.827	38
1975.42	43
1977.013	49
1978.604	37
1980.195	29
1981.785	36
1983.374	40
1984.962	34
1986.549	37
1988.136	32
1989.722	41
1991.306	29
1992.89	35
1994.473	36
1996.056	30
1997.637	42
1999.218	33
2000.797	41
2002.376	32
2003.954	35
2005.531	34
2007.108	35
2008.683	37
2010.258	35
2011.832	28
2013.405	33
2014.977	39
2016.548	36
2018.119	31
2019.688	34
2021.257	34
2022.825	33
2024.392	34
2025.958	32
2027.524	40
2029.089	29
2030.652	22
2032.215	28
2033.778	33
2035.339	33
2036.899	30
2038.459	33
2040.018	36
2041.576	31
2043.133	35
2044.689	37
2046.245	34
2047.8	26
2049.354	26
2050.907	30
2052.459	27
2054.01	26
2055.561	32
2057.111	31
2058.66	23
2060.208	23
2061.755	33
2063.302	34
2064.848	31
2066.392	32
2067.936	35
2069.48	30
2071.022	34
2072.564	32
2074.105	33
2075.645	37
2077.184	33
2078.722	26
2080.26	24
2081.797	37
2083.333	27
2084.868	27
2086.402	31
2087.936	34
2089.468	26
2091	29
2092.531	25
2094.062	2
2095.591	0
2097.12	3
2098.648	0
#shining_end
