#shining_header
#data type:raman_database
#CAS:108-90-7
#Material scientific name:Chlorobenzene
#manufacturer:Not entered
#Laser model:Not entered
#Spectrometer model:Not entered
#Testing unit:Not entered
#Test time:Not entered
#Other experimental details:Not entered
#shining_data
-89.568	1.75
-86.697	0.75
-83.828	-2.25
-80.96	-2.25
-78.095	32.75
-75.232	27.75
-72.37	32.75
-69.511	32.75
-66.654	34.75
-63.798	35.75
-60.945	32.75
-58.094	41.75
-55.244	34.75
-52.397	46.75
-49.551	32.75
-46.708	49.75
-43.866	49.75
-41.027	55.75
-38.189	53.75
-35.354	63.75
-32.52	78.75
-29.689	82.75
-26.859	83.75
-24.031	81.75
-21.206	96.75
-18.382	99.75
-15.56	122.75
-12.74	137.75
-9.922	168.75
-7.106	197.75
-4.292	297.75
-1.48	589.75
1.33	1750.75
4.138	5087.75
6.944	8749.75
9.748	11284.75
12.551	13924.75
15.351	11869.75
18.149	5321.75
20.946	1064.75
23.74	311.75
26.533	208.75
29.324	152.75
32.113	125.75
34.9	104.75
37.684	92.75
40.467	96.75
43.249	81.75
46.028	73.75
48.805	67.75
51.58	63.75
54.354	67.75
57.125	68.75
59.895	69.75
62.663	70.75
65.429	59.75
68.192	66.75
70.955	64.75
73.715	70.75
76.473	66.75
79.229	68.75
81.984	74.75
84.736	75.75
87.487	89.75
90.236	82.75
92.983	92.75
95.728	94.75
98.471	81.75
101.212	57.75
103.951	49.75
106.689	43.75
109.424	46.75
112.158	43.75
114.89	43.75
117.62	47.75
120.348	49.75
123.075	54.75
125.799	62.75
128.522	71.75
131.242	109.75
133.961	150.75
136.678	213.75
139.393	270.75
142.107	325.75
144.818	375.75
147.528	390.75
150.235	393.75
152.941	395.75
155.645	390.75
158.347	382.75
161.048	377.75
163.746	387.75
166.443	379.75
169.138	375.75
171.831	386.75
174.522	394.75
177.212	410.75
179.899	454.75
182.585	465.75
185.269	530.75
187.951	622.75
190.631	758.75
193.31	950.75
195.986	1265.75
198.661	1647.75
201.334	2019.75
204.005	2290.75
206.675	2502.75
209.342	2435.75
212.008	2207.75
214.672	1840.75
217.334	1484.75
219.995	1168.75
222.653	975.75
225.31	851.75
227.965	729.75
230.618	625.75
233.27	544.75
235.919	479.75
238.567	419.75
241.213	368.75
243.857	339.75
246.5	296.75
249.14	286.75
251.779	233.75
254.416	239.75
257.052	219.75
259.685	214.75
262.317	210.75
264.947	199.75
267.576	195.75
270.202	192.75
272.827	195.75
275.45	195.75
278.071	195.75
280.69	187.75
283.308	188.75
285.924	207.75
288.538	212.75
291.151	222.75
293.761	263.75
296.37	301.75
298.978	360.75
301.583	427.75
304.187	443.75
306.789	473.75
309.389	476.75
311.987	454.75
314.584	382.75
317.179	313.75
319.772	264.75
322.364	246.75
324.954	237.75
327.542	228.75
330.128	222.75
332.713	226.75
335.296	218.75
337.877	220.75
340.456	230.75
343.034	227.75
345.61	233.75
348.184	230.75
350.757	230.75
353.328	246.75
355.897	237.75
358.464	238.75
361.03	247.75
363.594	252.75
366.156	262.75
368.717	276.75
371.276	281.75
373.833	301.75
376.389	324.75
378.942	352.75
381.495	385.75
384.045	423.75
386.594	454.75
389.141	501.75
391.686	543.75
394.23	603.75
396.772	652.75
399.312	665.75
401.851	713.75
404.388	696.75
406.923	692.75
409.457	706.75
411.988	733.75
414.519	799.75
417.047	916.75
419.574	1078.75
422.099	1266.75
424.623	1475.75
427.145	1640.75
429.665	1623.75
