#shining_header
#data type:raman_database
#CAS:108-88-3
#Material scientific name:Toluene
#manufacturer:Not entered
#Laser model:Not entered
#Spectrometer model:Not entered
#Testing unit:Not entered
#Test time:Not entered
#Other experimental details:Not entered
#shining_data
-89.568	-3.38
-86.697	-1.38
-83.828	-0.38
-80.96	4.62
-78.095	32.62
-75.232	32.62
-72.37	33.62
-69.511	32.62
-66.654	29.62
-63.798	32.62
-60.945	37.62
-58.094	41.62
-55.244	34.62
-52.397	55.62
-49.551	47.62
-46.708	52.62
-43.866	57.62
-41.027	61.62
-38.189	70.62
-35.354	75.62
-32.52	95.62
-29.689	97.62
-26.859	107.62
-24.031	110.62
-21.206	136.62
-18.382	142.62
-15.56	164.62
-12.74	190.62
-9.922	208.62
-7.106	263.62
-4.292	379.62
-1.48	747.62
1.33	2200.62
4.138	6481.62
6.944	11935.62
9.748	16447.62
12.551	20620.62
15.351	18688.62
18.149	9002.62
20.946	1811.62
23.74	474.62
26.533	266.62
29.324	197.62
32.113	159.62
34.9	125.62
37.684	117.62
40.467	104.62
43.249	95.62
46.028	88.62
48.805	85.62
51.58	79.62
54.354	70.62
57.125	68.62
59.895	72.62
62.663	71.62
65.429	71.62
68.192	70.62
70.955	68.62
73.715	71.62
76.473	70.62
79.229	88.62
81.984	86.62
84.736	87.62
87.487	100.62
90.236	102.62
92.983	100.62
95.728	109.62
98.471	100.62
101.212	69.62
103.951	52.62
106.689	38.62
109.424	41.62
112.158	43.62
114.89	38.62
117.62	45.62
120.348	38.62
123.075	49.62
125.799	51.62
128.522	62.62
131.242	97.62
133.961	140.62
136.678	182.62
139.393	227.62
142.107	266.62
144.818	316.62
147.528	313.62
150.235	338.62
152.941	322.62
155.645	325.62
158.347	322.62
161.048	311.62
163.746	312.62
166.443	322.62
169.138	311.62
171.831	318.62
174.522	332.62
177.212	320.62
179.899	326.62
182.585	314.62
185.269	309.62
187.951	317.62
190.631	326.62
193.31	325.62
195.986	338.62
198.661	346.62
201.334	368.62
204.005	368.62
206.675	432.62
209.342	469.62
212.008	515.62
214.672	590.62
217.334	707.62
219.995	845.62
222.653	950.62
225.31	1066.62
227.965	1135.62
230.618	1085.62
233.27	1021.62
235.919	892.62
238.567	741.62
241.213	617.62
243.857	537.62
246.5	458.62
249.14	403.62
251.779	366.62
254.416	339.62
257.052	314.62
259.685	312.62
262.317	355.62
264.947	371.62
267.576	392.62
270.202	414.62
272.827	422.62
275.45	384.62
278.071	324.62
280.69	280.62
283.308	253.62
285.924	231.62
288.538	220.62
291.151	207.62
293.761	189.62
296.37	185.62
298.978	194.62
301.583	197.62
304.187	198.62
306.789	189.62
309.389	200.62
311.987	188.62
314.584	202.62
317.179	189.62
319.772	188.62
322.364	195.62
324.954	185.62
327.542	183.62
330.128	197.62
332.713	186.62
335.296	189.62
337.877	201.62
340.456	206.62
343.034	207.62
345.61	242.62
348.184	249.62
350.757	269.62
353.328	280.62
355.897	301.62
358.464	279.62
361.03	288.62
363.594	270.62
366.156	285.62
368.717	302.62
371.276	333.62
373.833	340.62
376.389	316.62
378.942	307.62
381.495	284.62
384.045	244.62
386.594	203.62
389.141	218.62
391.686	226.62
394.23	223.62
396.772	216.62
399.312	216.62
401.851	217.62
404.388	205.62
406.923	229.62
409.457	215.62
411.988	218.62
414.519	227.62
417.047	208.62
419.574	201.62
422.099	201.62
424.623	187.62
427.145	194.62
429.665	188.62
432.184	184.62
434.7	180.62
437.216	190.62
439.729	183.62
442.241	167.62
444.751	178.62
447.26	183.62
449.767	170.62
452.272	180.62
454.776	180.62
457.278	188.62
459.778	195.62
462.277	213.62
464.774	212.62
467.27	214.62
469.763	225.62
472.256	225.62
474.746	243.62
477.235	232.62
479.722	230.62
482.208	234.62
484.692	249.62
487.174	225.62
489.655	238.62
492.134	246.62
494.612	246.62
497.087	251.62
499.562	247.62
502.034	259.62
504.505	259.62
506.975	265.62
509.442	280.62
511.909	276.62
514.373	287.62
516.836	312.62
519.297	340.62
521.757	417.62
524.215	506.62
526.672	597.62
529.127	659.62
531.58	716.62
534.032	783.62
536.482	664.62
538.93	524.62
541.377	413.62
543.822	353.62
546.266	318.62
548.708	314.62
551.149	293.62
553.588	292.62
556.025	277.62
558.461	264.62
560.895	245.62
563.328	250.62
565.759	245.62
568.188	234.62
570.616	229.62
573.042	220.62
575.467	222.62
577.89	224.62
580.312	231.62
582.732	234.62
585.15	221.62
587.567	218.62
589.983	227.62
592.396	217.62
594.809	217.62
597.219	220.62
599.628	216.62
602.036	225.62
604.442	222.62
606.846	223.62
609.249	219.62
611.65	228.62
614.05	214.62
616.448	246.62
618.845	256.62
621.24	278.62
623.633	302.62
626.025	307.62
628.416	350.62
630.805	386.62
633.192	408.62
635.578	403.62
637.962	367.62
640.345	330.62
642.726	284.62
645.106	247.62
647.484	241.62
649.861	230.62
652.236	231.62
654.609	240.62
656.981	239.62
659.352	244.62
661.721	265.62
664.089	266.62
666.454	283.62
668.819	311.62
671.182	322.62
673.543	381.62
675.903	420.62
678.262	432.62
680.618	405.62
682.974	380.62
685.328	337.62
687.68	301.62
690.031	314.62
692.38	293.62
694.728	295.62
697.074	297.62
699.419	293.62
701.763	282.62
704.104	279.62
706.445	287.62
708.784	280.62
711.121	296.62
713.457	272.62
715.791	278.62
718.124	289.62
720.455	294.62
722.785	279.62
725.114	290.62
727.441	299.62
729.766	321.62
732.09	322.62
734.413	342.62
736.734	350.62
739.053	365.62
741.371	364.62
743.688	369.62
746.003	369.62
748.316	374.62
750.629	370.62
752.939	383.62
755.249	398.62
757.556	396.62
759.863	397.62
762.167	423.62
764.471	427.62
766.773	435.62
769.073	457.62
771.372	457.62
773.67	480.62
775.966	484.62
778.26	494.62
780.554	492.62
782.845	544.62
785.136	619.62
787.424	818.62
789.712	1196.62
791.998	1715.62
794.282	1898.62
796.565	1903.62
798.847	1705.62
801.127	1256.62
803.406	830.62
805.683	613.62
807.959	511.62
810.233	490.62
812.506	475.62
814.778	468.62
817.048	465.62
819.317	458.62
821.584	431.62
823.85	407.62
826.114	397.62
828.377	376.62
830.639	350.62
832.899	352.62
835.157	344.62
837.415	346.62
839.671	334.62
841.925	327.62
844.178	315.62
846.43	322.62
848.68	318.62
850.929	308.62
853.176	300.62
855.422	299.62
857.666	302.62
859.91	293.62
862.151	291.62
864.392	295.62
866.631	297.62
868.868	298.62
871.104	292.62
873.339	283.62
875.572	282.62
877.804	280.62
880.035	276.62
882.264	277.62
884.492	263.62
886.718	261.62
888.943	264.62
891.167	239.62
893.389	242.62
895.61	232.62
897.829	227.62
900.047	225.62
902.264	221.62
904.479	221.62
906.693	217.62
908.905	217.62
911.116	207.62
913.326	218.62
915.535	208.62
917.741	202.62
919.947	208.62
922.151	203.62
924.354	206.62
926.556	223.62
928.756	229.62
930.955	233.62
933.152	254.62
935.348	276.62
937.543	309.62
939.736	322.62
941.928	337.62
944.119	371.62
946.308	412.62
948.496	406.62
950.682	442.62
952.867	450.62
955.051	488.62
957.234	527.62
959.415	534.62
961.595	569.62
963.773	596.62
965.95	640.62
968.126	656.62
970.3	691.62
972.473	740.62
974.645	752.62
976.815	794.62
978.984	798.62
981.152	845.62
983.318	845.62
985.483	861.62
987.647	887.62
989.809	897.62
991.97	902.62
994.13	916.62
996.288	919.62
998.445	955.62
1000.601	969.62
1002.755	968.62
1004.908	1024.62
1007.06	1271.62
1009.21	2110.62
1011.359	3270.62
1013.507	3936.62
1015.653	3298.62
1017.798	2029.62
1019.942	1181.62
1022.084	880.62
1024.225	759.62
1026.365	726.62
1028.504	706.62
1030.641	725.62
1032.777	797.62
1034.911	1024.62
1037.044	1379.62
1039.176	1493.62
1041.307	1265.62
1043.436	986.62
